V1_clean	original_metadata	host_group	host_confidence	biosample_organism	manual_host	needs_review	biosample_host	biosample_isolation_source	biosample_organism_field	biosample_title	host_group_broad
SRR3184981	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3184982	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3184983	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3184984	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3184985	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187094	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187096	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187188	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187189	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187190	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187191	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187192	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187223	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3187224	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3188124	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3188293	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3188779	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3188780	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3188781	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3188782	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3188783	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189160	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189161	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189162	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189163	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189164	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189392	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189404	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189405	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189406	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189407	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3189408	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3270261	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR3270262	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR3344129	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR3344130	Mus musculus	Rodent	high	NA	NA	FALSE	NA	NA	NA	NA	Rodent
SRR3545919	urban metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR3546371	urban metagenome	Metagenome	manual	NA	Metagenome	FALSE	NA	NA	NA	NA	Metagenome
SRR16687865	Syringa oblata	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR6684815	Tasmanocaenis sp. BYU IGCEP157	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR3592526	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614829	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614830	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614831	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614832	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614854	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614855	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614856	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614857	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614858	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614859	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614860	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614861	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614862	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614863	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614864	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614865	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614884	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614926	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614978	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3614989	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615010	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615016	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615018	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615019	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615020	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615021	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615023	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615024	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615025	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615046	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615047	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615048	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3615050	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642369	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642371	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642372	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642373	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642384	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642385	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642386	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642387	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642388	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642389	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642390	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642391	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642392	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642393	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642407	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642408	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642409	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642411	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642412	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642413	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642417	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642418	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642430	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642441	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642442	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642443	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642444	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642445	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642446	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642462	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642466	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642478	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642483	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642484	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642485	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642487	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642490	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642491	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642492	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642495	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642496	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642503	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642504	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642505	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642506	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642508	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642510	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642511	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642512	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642552	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642554	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642556	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3642557	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643039	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643320	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643321	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643340	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643341	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643354	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643355	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643364	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643365	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643387	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643388	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643398	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643402	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643403	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643431	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643432	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643437	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643438	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643451	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643452	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643456	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643475	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643476	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643481	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643482	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643485	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643486	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643496	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643497	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643498	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643499	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643517	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643518	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643520	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643521	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643529	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643531	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643532	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643563	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643564	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643566	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643567	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643568	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643569	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643570	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643571	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643583	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643584	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643585	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643586	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643587	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643588	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643589	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643590	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643599	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643600	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643601	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643602	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643765	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643766	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643769	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643770	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643777	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643778	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643801	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643802	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643803	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643804	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643851	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643852	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643868	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643869	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643871	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643897	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643898	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643899	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3643900	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644023	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644024	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644049	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644050	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644051	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644053	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644055	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644056	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644057	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644058	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644059	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644060	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644119	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644120	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644121	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644122	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644126	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644127	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644128	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644263	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644264	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644333	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644334	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644335	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644336	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3644391	human skin metagenome	Human	medium	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR16970617	Taxillus chinensis	Other	low	NA	NA	TRUE	NA	NA	NA	NA	Other
SRR3862114	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862122	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862130	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862131	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862132	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862137	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862141	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862143	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862145	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862149	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862151	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862153	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862168	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862193	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862222	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862249	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862252	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862253	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862254	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862267	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862270	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862280	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862281	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3862296	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3986358	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR3986359	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003592	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003593	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003594	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003595	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003596	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003597	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003598	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003599	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003601	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003602	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003603	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003604	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003605	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003606	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003608	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003609	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003610	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003611	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003612	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003613	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003614	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003615	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003616	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003617	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003618	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003619	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003620	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003621	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003622	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003623	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003624	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003625	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003626	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003627	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003628	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003629	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003630	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003631	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003632	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
SRR4003633	Homo sapiens	Human	high	NA	NA	FALSE	NA	NA	NA	NA	Human
