cluster_number	centroid	host_group	status	aln_best_pct_id	blastn_best_pct_id	best_pct_id	best_hit_name	taxonomy_level
953	ERR3209766_3734_ka_f_76.491_L_3734_L_3734_:135-1340	Metagenome	novel	NA	88.382	88.382	Human papillomavirus	new_species
954	ERR3569485_18719_ka_f_8.601_L_231434_L_306770_:45-1223	Bat	novel	NA	NA	NA	NA	no_hit
955	ERR4982086_19316_ka_f_13.793_:0-1151	Human	novel	NA	88.035	88.035	Betapapillomavirus 2	new_species
956	SRR12232778_17800_ka_f_19.792_:126-1328	Bat	novel	NA	NA	NA	NA	no_hit
957	SRR13234696_75487_ka_f_11.284_:69-1247	Canine	novel	NA	NA	NA	NA	no_hit
958	SRR13726052_3951_ka_f_11.665_:135-1340	Human	novel	NA	82.161	82.161	Human papillomavirus 156	new_species
959	SRR13765801_3416_ka_f_292.062_L_28033_L_49415_:108-1295	Marsupial	novel	NA	NA	NA	NA	no_hit
960	SRR13789306_38219_ka_f_578.459_L_38219_L_38219_:138-1343	Human	ncbi_virus	NA	99.668	99.668	Human papillomavirus	known_species
961	SRR13790114_171463_ka_f_11.099_L_717968_:78-1292	Human	novel	NA	78.332	78.332	Human papillomavirus	new_species
962	SRR13790119_931_ka_f_41.180_L_931_L_931_:87-1289	Human	ncbi_virus	NA	97.423	97.423	Human papillomavirus	known_species
963	SRR15899409_3611_ka_f_213.979_L_3611_L_3611_:138-1361	Human	novel	NA	84.115	84.115	Human papillomavirus	new_species
964	SRR16268598_38627_ka_f_75.350_L_49149_L_96116_L_49149_L_96116_:57-1226	Ray-finned Fish	novel	NA	NA	NA	NA	no_hit
965	SRR17035102_50223_ka_f_8.719_L_1041166_:150-1334	Cervine	novel	NA	NA	NA	NA	no_hit
966	SRR18442637_22623_ka_f_25.635_L_22623_L_22623_:207-1391	Canine	novel	NA	NA	NA	NA	no_hit
967	SRR18442941_64387_ka_f_13.805_:114-1298	Canine	ncbi_virus	NA	99.662	99.662	Papillomavirus canis8371	known_species
968	SRR19117908_684125_ka_f_6.962_:93-1262	Bovine	novel	NA	NA	NA	NA	no_hit
969	SRR19145031_77118_ka_f_5.835_L_37972_:147-1349	Human	ncbi_virus	NA	100	100	Human papillomavirus	known_species
970	SRR19174516_188544_ka_f_9.245_L_9720909_L_9720909_:111-1298	Porcine	novel	NA	NA	NA	NA	no_hit
971	SRR19174523_80317_ka_f_69.245_L_80317_L_80317_:111-1304	Porcine	novel	NA	NA	NA	NA	no_hit
972	SRR19430196_31104_ka_f_22.247_L_31104_L_31104_:45-1151	Amphibian	novel	NA	NA	NA	NA	no_hit
973	SRR19431669_13553_ka_f_143.093_L_13553_L_13553_:84-1274	Avian	novel	NA	76.589	76.589	Francolinus leucoscepus papillomavirus 1	new_species
974	SRR24580103_2_ka_f_8.600_:135-1373	Other	blastn	NA	100	100	Leptonychotes weddellii papillomavirus 9	known_species
975	SRR24905863_5241_ka_f_28.161_:123-1304	Human	ncbi_virus	NA	100	100	human papillomavirus 97	known_species
976	SRR24963419_788594_ka_f_21.217_L_788594_L_788594_:120-1316	Bovine	novel	NA	NA	NA	NA	no_hit
977	SRR25288620_22285_ka_f_13.524_L_8790_:51-1238	Bat	ncbi_virus	NA	100	100	Bat papillomavirus	known_species
978	SRR25288688_374483_ka_f_42.620_L_545654_L_959202_L_2023210_:81-1289	Bat	novel	NA	81.387	81.387	Bat papillomavirus	new_species
979	SRR25288769_18070_ka_f_18.974_:114-1310	Bat	ncbi_virus	NA	100	100	Rhinolophus bat papillomavirus 2	known_species
980	SRR25288772_849_ka_f_30.102_L_382650_L_410344_L_855875_:138-1340	Bat	novel	NA	76.01	76.01	Papillomavirus rhinolophus8112	new_species
981	SRR25288812_41583_ka_f_29.802_L_198358_L_25761_:51-1238	Bat	ncbi_virus	NA	100	100	Bat papillomavirus	known_species
982	SRR25288821_144875_ka_f_14.028_L_326243_:51-1169	Bat	novel	NA	72.961	72.961	Bat papillomavirus	new_species
983	SRR25570575_31593_ka_f_97.696_L_13738_L_82460_L_85769_:0-1202	Human	ncbi_virus	NA	100	100	Human papillomavirus	known_species
984	SRR26982247_0_ka_f_11.416_:84-1265	Other	ncbi_virus	NA	100	100	Caracal caracal papillomavirus 1	known_species
985	SRR5644066_68834_ka_f_15.504_:45-1226	Ursine	ncbi_virus	NA	100	100	Ailuropoda melanoleuca papillomavirus 4	known_species
986	SRR7122329_534_ka_f_791.697_L_31455_L_31456_L_27093_L_41073_:132-1319	Bovine	novel	NA	NA	NA	NA	no_hit
987	SRR7687908_859_ka_f_15.388_:90-1307	Human	ncbi_virus	NA	100	100	Human papillomavirus	known_species
988	SRR7688806_7_ka_f_34.046_L_6325_L_611_L_10998_:165-1358	Human	ncbi_virus	NA	100	100	Human papillomavirus	known_species
989	SRR7734129_5_ka_f_18.455_L_5_L_5_:54-1256	Bat	blastn	NA	99.834	99.834	Bat papillomavirus	known_species
990	SRR8173831_108428_ka_f_32.837_L_108428_L_108428_:60-1229	Non-human Primate	ncbi_virus	NA	100	100	Macaca mulatta papillomavirus 2	known_species
991	SRR8434718_67265_ka_f_7.733_L_530415_L_29332_:63-1235	Other	ncbi_virus	NA	79.226	79.226	synthetic construct	new_species
992	SRR8788206_190337_ka_f_30.570_L_190337_L_190337_:45-1154	Amphibian	ncbi_virus	NA	99.91	99.91	Papillomavirus leptobrachium5502	known_species
993	SRR9018603_242216_ka_f_24.828_L_6082373_L_6082373_:252-1427	Pangolin	ncbi_virus	NA	100	100	Manis pentadactyla papillomavirus 1	known_species
994	SRR9622465_819_ka_f_217.193_:84-1265	Equine	ncbi_virus	NA	100	100	Equus caballus papillomavirus 9	known_species
995	SRR7688840Score=634.681_Edges=27_5_9_Position=754_Alignment=40M2I122M1D95M6I8M3I70M4I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	ncbi_virus	NA	90.798	90.798	human papillomavirus 147	known_species
996	SRR22230817Score=647.428_Edges=178081_10237_34387_Position=418_Alignment=40M2I81M1D40M1D95M10I8M1I70M2I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	87.52	87.52	human papillomavirus 75	new_species
997	ERR11028317Score=609.68_Edges=43_7_63_69_71_Position=1871_Alignment=161M2D95M7I78M7I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Non-human Primate	novel	NA	71.273	71.273	Human papillomavirus	new_species
998	SRR7688400Score=649.582_Edges=70623_74787_7261_27431_31713_59971_59969_34459_49897_45295_43949_35729_65053_26411_26413_90547_6573_6575_36125_40491_537_535_79775_75313_75311_38373_64827_87495_50461_50465_10753_31649_31647_34021_34027_27903_27901_84033_92385_92389_16619_66897_50225_43777_42663_80641_89469_35745_35747_50021_58153_65035_72609_72611_39855_18969_18967_8933_44947_44945_49733_82269_24883_69065_75149_5793_83285_5359_5361_27895_31837_6079_68971_33953_65945_65949_56283_14387_34613_76457_76453_77531_25387_84779_84775_80267_79151_46081_71631_92103_92101_85597_19621_84351_54219_29133_29127_65995_34997_11881_31533_66755_66753_22217_36511_60801_60803_48465_21919_41753_12411_12409_55037_30939_43849_3681_3677_64403_86513_23825_23823_34269_34273_23369_89095_40083_40311_50763_90661_10551_10553_88007_62775_51529_36953_36951_14989_43781_43783_39883_35007_7363_7367_34503_57199_56525_56523_73297_23227_54849_42705_42701_88641_39773_39775_36239_8835_8831_41083_41085_67125_67123_30185_66621_513_48867_18487_18485_3055_47053_80237_74649_5263_9961_9965_16279_49543_91611_21803_135_78845_46791_46795_84857_68115_47919_47921_72927_13883_13_15_5183_58789_68635_92547_92549_375_373_22599_61273_21315_36211_36209_41219_80131_14797_Position=0_Alignment=40M1I81M1D40M1D95M10I8M1I70M2I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	86.041	86.041	human papillomavirus 124	new_species
999	SRR14825055Score=662.182_Edges=461_457_577_571_37_623_621_503_Position=48_Alignment=40M1I82M1I136M7I8M1I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	86.047	86.047	human papillomavirus 21	new_species
1000	SRR4201718Score=598.373_Edges=35_Position=550_Alignment=40M3I77M2I45M1D103M6I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Bat	novel	NA	NA	NA	NA	no_hit
1001	SRR27078515Score=646.195_Edges=123_33_35_99_Position=91_Alignment=40M1I81M1D40M1I96M7I8M1I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	87.864	87.864	Human papillomavirus type 198	new_species
1002	SRR7688386Score=652.92_Edges=65303_65301_126435_126439_48273_19715_19717_140457_46255_77301_77305_105895_94633_96617_48353_3619_118807_120843_11553_156707_87979_12641_12637_24351_36571_123403_106023_123473_28295_28293_1795_997_999_29085_29089_110381_115765_160811_66333_105911_13967_66951_5169_41891_135813_80193_54115_134183_70133_111039_111037_23941_54421_54423_29911_29543_97101_97103_149627_149631_148849_51445_59075_17975_8835_31629_95769_91721_44133_88739_88741_11503_32233_91353_91351_131525_58685_58681_52299_52297_13583_138667_138663_31619_31615_44277_51367_151011_79429_127929_106933_107851_143479_149531_73303_73307_56035_18225_35509_63043_63047_72039_71951_71955_102671_102669_160859_20613_20611_30647_30645_81023_35793_35797_102945_102941_136149_105843_75539_75541_49005_127195_135689_135687_4621_15521_120043_120045_78337_72779_72777_100599_100597_116563_85359_85363_15711_78731_48215_18839_40583_56623_56621_19523_14261_108257_66863_18739_59591_25733_79695_75557_111095_111097_53597_147929_147925_129245_129243_117199_108045_72597_72601_85429_61053_36817_Position=18_Alignment=40M2I122M1D95M2I8M1I70M2I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	87.325	87.325	Human papillomavirus	new_species
1003	SRR7688514Score=616.964_Edges=25_23_51_Position=312_Alignment=121M2I40M2D103M2I70M3I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	88.88	88.88	Human papillomavirus	new_species
1004	DRR472588Score=654.766_Edges=38049_41645_22055_5301_25043_3325_14885_12565_12561_4623_9861_43911_11251_7031_43145_28575_8749_8757_24251_24257_24887_12641_8885_5929_5925_2145_15527_15529_37885_35687_12757_30365_30361_12703_3307_35103_15437_15439_4557_11871_43523_36235_36231_20681_8873_8427_27741_27747_33207_29827_5709_5715_38551_36901_31533_31541_8585_5527_9973_9975_17331_17335_10923_10919_4409_37285_26833_26835_13825_13829_38995_4223_505_28053_28061_4887_42407_8665_13587_13591_17525_25201_25207_37723_21875_10487_23221_21239_2463_39655_39651_35657_43869_29071_32775_32769_33403_29619_34189_43715_4829_4835_19661_11195_16791_31743_31751_18739_3113_8371_14605_31389_26751_42931_32273_6583_32591_32593_3129_3119_31185_31191_35247_25785_14901_3293_7767_7773_43003_1141_27377_38451_28213_41609_41617_30397_1473_10125_5041_36637_36643_30833_38125_38123_29801_29793_21929_37861_37863_20251_39281_38247_38245_21973_3797_3795_3709_35521_35515_23099_23101_36709_16213_16219_1405_6495_21039_21459_17607_42235_42241_3153_21805_21803_36353_35819_21427_11477_11531_35149_7429_43331_43327_23441_23009_23007_9903_9909_315_309_9439_5561_17757_24585_39693_39701_34067_Position=1429_Alignment=40M2I295M2D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	85.702	85.702	human papillomavirus 31	new_species
1005	SRR8290149Score=637.758_Edges=73_77_5_Position=439_Alignment=40M1I224M1D71M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	ncbi_virus	NA	99.616	99.616	human papillomavirus 68	known_species
1006	ERR11223860_348186_ka_f_12.078_:132-1328	Canine	novel	NA	80.133	80.133	Papillomavirus canis7716	new_species
1007	ERR11284570_621919_ka_f_2031.763_L_6438252_L_6441684_L_787910_:72-1244	Canine	novel	NA	71.308	71.308	Canine papillomavirus 21	new_species
1008	ERR1301851_4027_ka_f_32.367_L_4027_L_4027_:51-1223	Bat	novel	NA	80.884	80.884	Bat papillomavirus	new_species
1009	ERR1992807_76942_ka_f_10.245_:36-1223	Other	ncbi_virus	NA	100	100	Trichechus manatus latirostris papillomavirus 4	known_species
1010	ERR3281568_196968_ka_f_100.981_L_196968_L_196968_:54-1205	Caprine	novel	NA	NA	NA	NA	no_hit
1011	ERR4982086_9616_ka_f_19.944_L_9616_L_9616_:63-1262	Human	novel	NA	74.687	74.687	Human papillomavirus	new_species
1012	SRR11095441_45031_ka_f_2358.494_L_45031_L_699059_L_45031_:81-1265	Other	ncbi_virus	NA	100	100	Mesocricetus auratus papillomavirus 1	known_species
1013	SRR11429435_3434_ka_f_179.895_L_9703_L_50332_:99-1325	Bat	ncbi_virus	NA	100	100	Tadarida brasiliensis papillomavirus 1	known_species
1014	SRR11743604_76211_ka_f_13.063_L_59118_L_7554_:0-1157	Ray-finned Fish	novel	NA	NA	NA	NA	no_hit
1015	SRR12091766_30573_ka_f_47.838_L_30573_L_30573_:432-1601	Other	ncbi_virus	NA	100	100	Macaca mulatta papillomavirus 6	known_species
1016	SRR13376374_518254_ka_f_605.647_L_518254_L_518254_:117-1301	Canine	ncbi_virus	NA	100	100	Papillomavirus canis7703	known_species
1017	SRR14129512_1_ka_f_17.523_L_1_L_1_:63-1286	Bat	ncbi_virus	NA	100	100	Tadarida brasiliensis papillomavirus 2	known_species
1018	SRR15899493_12438_ka_f_39.066_L_12438_L_12438_:78-1307	Human	novel	NA	80.113	80.113	human papillomavirus 112	new_species
1019	SRR17247090_144_ka_f_37.561_L_144_L_144_:0-1136	Bat	ncbi_virus	NA	100	100	Eumops bonariensis papillomavirus type 2	known_species
1020	SRR19145070_36999_ka_f_4.400_:114-1325	Human	novel	NA	82.343	82.343	Gammapapillomavirus 9	new_species
1021	SRR20028133_10902_ka_f_10.424_:150-1364	Human	novel	NA	NA	NA	NA	no_hit
1022	SRR21770678_48369_ka_f_39.976_:261-1445	Canine	novel	NA	80.844	80.844	Papillomavirus canis7747	new_species
1023	SRR22765732_110202_ka_f_25.005_L_1100007_L_2309380_:75-1295	Human	ncbi_virus	NA	98.77	98.77	Gammapapillomavirus 14	known_species
1024	SRR24580098_9_ka_f_85.064_L_2_L_9_L_9_:387-1574	Other	blastn	NA	100	100	Leptonychotes weddellii papillomavirus 12	known_species
1025	SRR24725051_117114_ka_f_11.573_L_6115604_L_1268227_:18-1334	Amphibian	novel	NA	NA	NA	NA	no_hit
1026	SRR25031640_182380_ka_f_27.481_L_182380_L_182380_:192-1367	Feline	ncbi_virus	NA	99.66	99.66	Felis domesticus papillomavirus 1	known_species
1027	SRR25288499_706524_ka_f_11.197_:6-1199	Bat	ncbi_virus	NA	100	100	Bat papillomavirus	known_species
1028	SRR25288536_22772_ka_f_6.788_:51-1241	Bat	ncbi_virus	NA	97.227	97.227	Bat papillomavirus	known_species
1029	SRR25288684_272_ka_f_30.047_L_10773_L_48617_L_454327_:183-1391	Bat	ncbi_virus	NA	100	100	Taphozous bat papillomavirus 1	known_species
1030	SRR25288688_181285_ka_f_12.850_L_412604_:6-1217	Bat	ncbi_virus	NA	100	100	Bat papillomavirus	known_species
1031	SRR25288729_321903_ka_f_37.825_L_12335_L_193708_:51-1235	Bat	ncbi_virus	NA	99.831	99.831	Bat papillomavirus	known_species
1032	SRR25288772_339538_ka_f_64.667_L_3307626_L_856532_:0-1181	Bat	ncbi_virus	NA	100	100	Rhinolophus bat papillomavirus 1	known_species
1033	SRR25288795_21130_ka_f_59.620_L_44070_L_75684_L_394129_:0-1133	Bat	ncbi_virus	NA	100	100	Bat papillomavirus	known_species
1034	SRR25288841_297484_ka_f_17.365_L_351892_L_416489_:138-1334	Bat	novel	NA	79.048	79.048	Bat papillomavirus	new_species
1035	SRR25570573_444_ka_f_107.007_L_1050_L_23571_L_1050_:87-1304	Human	ncbi_virus	NA	100	100	Human papillomavirus	known_species
1036	SRR26070879_529058_ka_f_45.946_L_7114440_:228-1403	Rodent	novel	NA	83.986	83.986	Papillomavirus myodes7812	new_species
1037	SRR26638132_5153_ka_f_15.550_L_238096_L_505805_L_599930_:69-1268	Metagenome	ncbi_virus	NA	94.996	94.996	human papillomavirus 200	known_species
1038	SRR26982247_1_ka_f_15.432_L_1_L_1_:132-1340	Other	ncbi_virus	NA	100	100	Caracal caracal papillomavirus 6	known_species
1039	SRR5415514_7377_ka_f_34.790_L_7377_L_7377_:195-1370	Rodent	ncbi_virus	NA	100	100	Papillomavirus myodes7812	known_species
1040	SRR6442888_274_ka_f_43.714_L_1278_L_769_:69-1277	Human	ncbi_virus	NA	99.917	99.917	Human papillomavirus 139	known_species
1041	SRR6442906_689_ka_f_36.239_L_1644_L_19203_L_19398_:72-1286	Human	ncbi_virus	NA	100	100	Gammapapillomavirus 12	known_species
1042	SRR7688409_6938_ka_f_12.449_:105-1328	Human	ncbi_virus	NA	99.019	99.019	Human papillomavirus 154	known_species
1043	SRR9703484_10495_ka_f_65.924_:123-1334	Bat	novel	NA	NA	NA	NA	no_hit
1044	SRR9965440_640_ka_f_19.994_L_640_L_640_:36-1250	Human	ncbi_virus	NA	91.68	91.68	human papillomavirus 153	known_species
1045	SRR7992579Score=551.943_Edges=66623_66619_81051_3197_81051_3195_81347_Position=546_Alignment=40M36I8M17I113M2D95M3I8M6I70M7I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	ncbi_virus	NA	97.702	97.702	Human papillomavirus	known_species
1046	SRR7687906Score=664.528_Edges=44537_44535_36543_132839_132837_136541_27193_27189_38411_143407_143411_142683_64617_64423_60733_60731_64023_42225_52055_46559_46561_48489_48487_82001_44197_44195_4253_101963_44421_44423_11211_62221_90213_90215_12667_139565_116421_40441_143535_143531_81383_62865_9669_9673_151551_701_697_104339_45267_4077_4079_110539_4129_4127_135545_138333_83049_107189_107193_17123_28569_70405_84175_84171_36055_133617_68667_68663_38161_146963_124641_28783_108905_Position=2_Alignment=40M1I82M1I136M10I8M1I70M2I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	88.016	88.016	human papillomavirus 20	new_species
1047	ERR11028317Score=615.623_Edges=55_7_65_69_71_Position=485_Alignment=161M2D95M7I78M7I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Non-human Primate	novel	NA	70.994	70.994	Human papillomavirus	new_species
1048	SRR6442947Score=656.262_Edges=7_245_Position=144_Alignment=40M1I81M1D136M7I8M2I70M3I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	ncbi_virus	NA	91.449	91.449	Human papillomavirus	known_species
1049	SRR13789891Score=658.143_Edges=7771_80789_65323_65327_Position=773_Alignment=40M1I82M1I136M7I8M1I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	85.749	85.749	Human papillomavirus type 14D	new_species
1050	SRR22231206Score=624.867_Edges=5613_16937_4891_4893_40689_6607_6539_6543_14437_34687_34685_93271_31697_31701_98931_11855_70279_70277_22321_40203_45477_45481_99745_22459_22461_98311_98307_16787_40333_45285_78777_Position=977_Alignment=40M2I81M1D40M1D95M7I8M1I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	ncbi_virus	NA	98.598	98.598	human papillomavirus 75	known_species
1051	SRR26848399Score=657.048_Edges=9307_9303_53027_Position=304_Alignment=40M1I81M1D136M7I8M1I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	85.997	85.997	Human papillomavirus type 38b	new_species
1052	SRR6442949Score=638.911_Edges=639_503_Position=72_Alignment=40M1I81M1D136M7I8M1I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	novel	NA	89.686	89.686	Human papillomavirus	new_species
1053	ERR1192687Score=616.17_Edges=49_79_7_Position=6917_Alignment=40M1I224M1D71M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Other	ncbi_virus	NA	90.432	90.432	human papillomavirus 18	known_species
1054	ERR164661Score=625.452_Edges=43_59_57_73_71_45_Position=69_Alignment=40M1I224M1D71M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Other	novel	NA	87.909	87.909	Human papillomavirus	new_species
1055	SRR21010216Score=633.83_Edges=1547_285_Position=27_Alignment=40M2I75M1D148M2D129M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	ncbi_virus	NA	93.512	93.512	Human papillomavirus	known_species
1056	SRR26982250Score=616.293_Edges=3_Position=2535_Alignment=40M1D81M1I40M1I97M3D133M_ScaffoldSuperpaths=_OriginScaffoldPath=	Other	ncbi_virus	NA	100	100	Caracal caracal papillomavirus 4	known_species
1057	SRR15719359Score=633.309_Edges=187_115_43_39_17_21_Position=388_Alignment=40M1D224M1D68M3D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Metagenome	ncbi_virus	NA	91.105	91.105	Human papillomavirus type 53	known_species
1058	ERR11318767Score=611.947_Edges=11_17_Position=2_Alignment=4D36M1D225M1I68M3D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	Human	blastn	NA	90.496	90.496	Human papillomavirus	known_species
1059	SRR6451467Score=326.924_Edges=29_3_Position=53_Alignment=38M6D28M3I43M2D41M8D45M2I48M8D69M11I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	Ray-finned Fish	ncbi_virus	NA	100	100	Papillomavirus carassius5978	known_species
1060	ERR11403158_1683236_ka_f_7.246_L_2069517_L_4657239_:147-1325	Canine	novel	NA	NA	NA	NA	no_hit
1061	ERR11403158_751443_ka_f_17.828_L_751443_L_751443_L_5368854_:162-1331	Canine	ncbi_virus	NA	99.914	99.914	Canis familiaris papillomavirus 4	known_species
1062	ERR3209929_15310_ka_f_14.644_L_198537_:93-1310	Metagenome	novel	NA	89.877	89.877	human papillomavirus 115	new_species
1063	ERR4671933_61071_ka_f_84.515_L_315540_L_10842941_L_10842941_:117-1283	Feline	ncbi_virus	NA	98.37	98.37	Papillomavirus panthera7693	known_species
1064	ERR8266531_15595_ka_f_84.363_L_15595_L_15595_:144-1361	Human	ncbi_virus	NA	99.589	99.589	Human papillomavirus 170	known_species
1065	SRR10002895_29493_ka_f_10.308_:117-1325	Metagenome	novel	NA	NA	NA	NA	no_hit
1066	SRR12532606_97845_ka_f_49.909_L_16883_L_184004_:60-1265	Ray-finned Fish	novel	NA	NA	NA	NA	no_hit
1067	SRR12694846_1322770_ka_f_909.011_L_1496445_L_1163554_:105-1313	Human	novel	NA	81.074	81.074	Human papillomavirus	new_species
1068	SRR13765808_2079_ka_f_35.074_L_30389_L_33090_:45-1220	Marsupial	novel	NA	NA	NA	NA	no_hit
1069	SRR13765811_2833_ka_f_31.171_L_77933_:57-1232	Marsupial	novel	NA	NA	NA	NA	no_hit
1070	SRR13789197_90024_ka_f_15.930_:60-1265	Human	ncbi_virus	NA	100	100	Gammapapillomavirus sp.	known_species
1071	SRR13789256_734_ka_f_27.268_L_734_L_734_:60-1280	Human	ncbi_virus	NA	99.508	99.508	Human papillomavirus	known_species
1072	SRR13789472_5570_ka_f_14.099_:99-1307	Human	ncbi_virus	NA	94.274	94.274	Human papillomavirus type 229	known_species
1073	SRR13790050_29320_ka_f_9.500_:90-1235	Human	novel	NA	84.864	84.864	Human papillomavirus 130	new_species
1074	SRR14860617_1712913_ka_f_7.098_:57-1262	Bat	novel	NA	NA	NA	NA	no_hit
1075	SRR18400216_50961_ka_f_12.009_L_50961_L_50961_:60-1238	Canine	novel	NA	77.111	77.111	Canine papillomavirus 23	new_species
1076	SRR18400698_20537_ka_f_106.301_:84-1268	Canine	novel	NA	87.953	87.953	Papillomavirus canis7118	new_species
1077	SRR18474643_404243_ka_f_7.197_:0-1127	Crayfish	ncbi_virus	NA	99.823	99.823	Myotis ricketti associated fish papillomavirus	known_species
1078	SRR18883118_25401_ka_f_11.714_L_25401_L_25401_:78-1307	Human	ncbi_virus	NA	95.769	95.769	Human papillomavirus	known_species
1079	SRR2063943_1185_ka_f_218.745_L_106171_L_106172_L_10399_:81-1289	Bat	ncbi_virus	NA	100	100	Papillomavirus rhinolophus8112	known_species
1080	SRR21284445_0_ka_f_76.393_L_0_L_0_:60-1253	Non-human Primate	ncbi_virus	NA	100	100	Varecia variegata papillomavirus 1	known_species
1081	SRR22071729_2577_ka_f_776.400_L_181330_L_248100_L_248101_:57-1232	Rodent	ncbi_virus	NA	100	100	Rodent papillomavirus	known_species
1082	SRR22103697_35462_ka_f_9.672_:126-1304	Bovine	novel	NA	NA	NA	NA	no_hit
