V1	X	node	branch.length	isTip	x	y	branch	angle	x10	status	generalization	broader_gen	specific_species	X.1	lib	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47
SRR7408270_4561_	1569	438	0.472079617	TRUE	6.096611606	845	5.860571797	274.0540541	Ursus_arctos_associated	novel	Ursine	Other	Ursus_arctos_associated	Ursus_arctos_associated	SRR7408270	2018-06-21 19:43:22	2018-06-21 19:38:24	37369294	1905833994	0	51	619		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/408/SRR7408270.sralite.1	SRX4279802	JK328_B	WGS	RANDOM	GENOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP151062	PRJNA319270		319270	SRS3444838	SAMN04884486	simple	9644	Ursus arctos	Ursus_arctos_Kunashir2					not determined		no					"UNIVERSITY OF CALIFORNIA	 SANTA CRUZ"	SRA726265		public	6393D0FCE4BC77C539A6FD91097391FE
SRR7802447_0_	1355	215	0.084887472	TRUE	6.604063513	950	6.561619777	308.1081081	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7802447	2019-10-07 00:36:49	2018-09-07 08:19:09	494059	97978304	494059	198	43		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/802/SRR7802447.sralite.1	SRX4654136	MBS031	WGS	other	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160100	PRJNA489681		489681	SRS3751594	SAMN09988243	simple	1338477	skin metagenome	MBS031							no					GENOME INSTITUTE OF SINGAPORE	SRA769521		public	DD9D6D7DD9364D47CE5F3DF92E5924B1	FEDB73BDB4D751C3C112B34021D10919
SRR7802309_1_	1402	257	0.013217346	TRUE	6.804653756	1078	6.798045083	349.6216216	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR7802309	2019-10-07 00:36:52	2018-09-07 08:17:37	404272	79048321	404272	195	37		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/802/SRR7802309.sralite.1	SRX4654274	MBS275	WGS	other	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160100	PRJNA489681		489681	SRS3751732	SAMN09988340	simple	1338477	skin metagenome	MBS275							no					GENOME INSTITUTE OF SINGAPORE	SRA769521		public	6E8A1442F27E2F01D1389852A0D3972B	0F7E09BCA1DBFEB726A8BE92E0AFA027
SRR22071730_45049_	1610	492	0.223881757	TRUE	5.467703918	798	5.355763039	258.8108108	Rattus_tanezumi_associated	novel	Rodent	Rodent	Rattus_tanezumi_associated	Rattus_tanezumi_associated	SRR22071730	2022-10-28 02:58:48	2022-10-28 02:12:08	22476872	6743061600	22476872	300	4334		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR022/22071/SRR22071730/SRR22071730.lite.1	SRX18052105	"=VLOOKUP(A3	[1]totalReads!$B:$C	2	FALSE)"	RNA-Seq	cDNA	METATRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP404985	PRJNA892773		892773	SRS15558398	SAMN31495630	simple	1070528	viral metagenome	Longtang_Rattus_tanezumi_101							no					HAINAN MEDICAL UNIVERSITY	SRA1529254	
SRR13789712Score_660.249_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR11785766_79526_	2107	987	0.249958044	TRUE	6.072423004	134	5.947443982	43.45945946	Syncerus_caffer_associated	novel	Bovine	Bovine	Syncerus_caffer_associated	Syncerus_caffer_associated	ERR11785766	2023-12-01 08:01:07	2023-12-05 04:03:28	212411534	63443909750	212411534	298	26683		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR011/11785/ERR11785766/ERR11785766.lite.1	ERX11184283		OTHER	unspecified	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	ERP144275	PRJEB59220		1046812	ERS14551793	SAMEA112441495	simple	9970	Syncerus caffer	AB42156826							no					THE ROSLIN INSTITUTE	ERA26253215		public	E50E378F92C978170517160D82F2F7DD	F3172CF79A65B946999EF1667F64B083
SRR8379619_65067_	2194	1083	0.445188496	TRUE	3.038344228	5	2.81574998	1.621621622	Triturus_ivanbureschi_associated	novel	Salamander	Other	Triturus_ivanbureschi_associated	Triturus_ivanbureschi_associated	SRR8379619	2019-01-22 17:19:12	2018-12-29 04:54:23	41916734	12658853668	41916734	302	7717		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/379/SRR8379619/SRR8379619.sralite.1	SRX5189611	6724	RNA-Seq	Hybrid Selection	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP174865	PRJNA498336	3	498336	SRS4195904	SAMN10659542	simple	1611729	Triturus ivanbureschi	6724					male		no					UCLA	SRA827747		public	99C476440552B56699CB79930A7A03BA	7D5FA5457DC9665AD0BA45A940E243D8
SRR4201715_3155_	1931	805	0.341694014	TRUE	6.222829701	376	6.051982695	121.9459459	Molossus_molossus_associated	novel	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	SRR4201715	2017-12-15 00:03:52	2016-09-08 17:48:23	7800358	4364742668	7800358	559	2448		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/201/SRR4201715.sralite.1	SRX2148130	MU_F	WGA	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP087619	PRJNA341472	2	341472	SRS1679309	SAMN05725475	simple	1070528	viral metagenome	MU_F							no					INSTITUT PASTEUR DE LA GUYANE	SRA464957		public	1D470C15402B462EA0D681536FC17C39	9A682926C6B4589E32FADD4466658E87
SRR25288807_3102_	1895	765	0.066440178	TRUE	5.978692534	412	5.945472445	133.6216216	Hipposideros_larvatus_associated	novel	Bat	Bat	Hipposideros_larvatus_associated	Hipposideros_larvatus_associated	SRR25288807	2023-08-13 22:34:42	2023-07-15 00:04:24	14186507	4255952100	0	300	1835		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR025/25288/SRR25288807/SRR25288807.lite.1	SRX21032191	library_190	OTHER	RANDOM PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	HiSeq X Ten	SRP449640	PRJNA994658	3	994658	SRS18304621	SAMN36440370	simple	1213622	bat metagenome	Sample_Pool-190							no					INSTITUTE OF PATHOGEN BIOLOGY CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE	SRA1673370		public	E3C9C4026D099A67FB171485B85BFAB5	4AEBC71FA64BEBC1DDC663CFA7BF4672
SRR4201715_11_	1845	725	0.169293663	TRUE	5.794974831	300	5.710327999	97.2972973	Molossus_molossus_associated	novel	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	SRR4201715	2017-12-15 00:03:52	2016-09-08 17:48:23	7800358	4364742668	7800358	559	2448		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/201/SRR4201715.sralite.1	SRX2148130	MU_F	WGA	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP087619	PRJNA341472	2	341472	SRS1679309	SAMN05725475	simple	1070528	viral metagenome	MU_F							no					INSTITUT PASTEUR DE LA GUYANE	SRA464957		public	1D470C15402B462EA0D681536FC17C39	9A682926C6B4589E32FADD4466658E87
SRR9897644_673202_	2187	1081	1.292231416	TRUE	5.171468462	31	4.525352754	10.05405405	Astyanax_mexicanus_associated	novel	Ray-finned Fish	Ray-finned Fish	Astyanax_mexicanus_associated	Astyanax_mexicanus_associated	SRR9897644	2022-10-31 00:13:38	2019-08-03 10:44:34	108966550	32907898100	108966550	302	10373		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9897/SRR9897644/SRR9897644.lite.1	SRX6649497	29	WGS	unspecified	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP217278	PRJNA558458	3	558458	SRS5211175	SAMN12478773	simple	7994	Astyanax mexicanus	Mante_T6154					not collected		no					UNIVERSITY OF MINNESOTA	SRA932013		public	E87DC0B0ABFBD740C48B6D7AD54B7607	46BE139F5961DD74BC17A44DFBCA6FA4
SRR12694846_1322770_	1473	336	0.125725213	TRUE	6.696715615	1032	6.633853009	334.7027027	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR12694846	2022-10-01 00:12:39	2020-09-23 00:55:11	507449041	152234712300	507449041	300	57851		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR012/12694/SRR12694846/SRR12694846.lite.1	SRX9174620	P5671-sc7	WGA	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP256138	PRJNA604476		604476	SRS6471951	SAMN14592340	simple	9606	Homo sapiens	P5671-sc7					male		no					BAYLOR COLLEGE OF MEDICINE	SRA1130198		public	1EA879BCE467E62ADB08F43ABE488BFB	084B354D309D187744B59928FC196AB2
ERR3209929_15310_	1703	576	0.014737666	TRUE	5.38768143	706	5.380312597	228.972973	Betapapillomavirus	novel	Human	Human	Betapapillomavirus	Human_associated	ERR3209929	2019-05-23 08:21:27	2022-07-24 08:20:01	6826999	1371555810	6826999	200	636		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3209/ERR3209929/ERR3209929.lite.2	ERX3237540	unspecified	WGS	RANDOM	METAGENOMIC	PAIRED	400	0	ILLUMINA	Illumina HiSeq 2000	ERP114207	PRJEB31632		544455	ERS3215496	SAMEA5410189	simple	256318	metagenome	SAMEA5410189							no					GENOME INSTITRUTE OF SINGAPORE	ERA1759667		public	403B283DCB3AEED8305CF7469B7FFF23	1E1F21CD79C9F183059AC0170CF51236
DRR472482Score_615.611_	1196	59	0.232940639	TRUE	6.117938326	531	6.001468007	172.2162162	Human_associated	novel	Human	Human	Human_associated	Human_associated	DRR472482	2023-08-22 17:51:05	2023-09-17 00:59:58	51732	23109913	51036	446	12		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/472/DRR472482/DRR472482.lite.1	DRX456711	lib508	Targeted-Capture	other	METAGENOMIC	PAIRED	200	0	ILLUMINA	Illumina HiSeq 2500	DRP010426	PRJDB15907	3	1008443	DRS320598	SAMD00613711	simple	256318	metagenome	SAMD00613711							no					NAGASAKI	DRA016362		public	FA4A5CD47A533F01D203453D05B54740	5504EF9F784D61E45D7CF698CA2F5DDA
SRR13790026Score_656.256_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR6442949Score_638.911_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR164661Score_625.452_	1163	28	0.035944034	TRUE	6.269087234	586	6.251115217	190.0540541	Human_associated	novel	Human	Human	Human_associated	Human_associated	ERR164661	2012-08-28 23:21:10	2014-10-18 03:27:09	2666269	533253800	2666269	200	315	BioProject28585	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/164/ERR164661/ERR164661.sralite.1	ERX140538	5341359	WGS	RANDOM	GENOMIC	PAIRED	237	68	ILLUMINA	Illumina HiSeq 2000	ERP000089	PRJEB2035		203744	ERS133248	SAMEA1483369	simple	813	Chlamydia trachomatis	SAMEA1483369							no					SC	ERA156316		public	CDF6F532EEC5B2143D5B0EEE9E8CD09B	91D013DEB6E6581A68F030A38F622CF6
SRR13789891Score_658.143_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR10188009_10374_	1626	498	0.508361206	TRUE	6.496831103	752	6.242650499	243.8918919	Bovine_associated	novel	Bovine	Bovine	Bovine_associated	Bovine_associated	ERR10188009	2022-11-01 00:31:17	2022-11-19 03:24:35	3069130	835124647	3069130	272	275		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR010/10188/ERR10188009/ERR10188009.lite.1	ERX9723598	dptc_127	OTHER	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 2000	ERP140858	PRJEB55911		896071	ERS13450612	SAMEA111353076	simple	1616037	milk metagenome	SAMEA111353076							no					TEAGASC FOOD RESEARCH CENTRE	ERA17907509		public	D2B19B891C751F9E6FBC6316AB108968	CE586E5FCAB30631B0EE5D6E9753F6EF
SRR26848399Score_657.048_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR24184635SRR24184635Score_265.377_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR11403158_1683236_	2043	923	0.21142052	TRUE	5.20307359	209	5.09736333	67.78378378	Canis_familiaris_associated	novel	Canine	Canine	Canis_familiaris_associated	Canis_familiaris_associated	ERR11403158	2023-09-06 03:45:06	2023-09-09 06:02:08	334981632	100494489600	334981632	300	47843		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR011/11403/ERR11403158/ERR11403158.lite.1	ERX10810949		WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	ERP119159	PRJEB36029		724105	ERS4950210	SAMEA7189977	simple	9615	Canis lupus familiaris	SAMEA7189977							no					THE KENNEL CLUB GENETICS CENTRE	ERA23268916		public	A73B590C1B8F17DD596AC3C3CEE22513	B8F1FD43686295DE1A2E149C5CB2843F
DRR319698Score_299.228_	2188	1080	0.388576456	TRUE	5.565493796	32	5.371205568	10.37837838	Misgurnus_anguillicaudatus_associated	novel	Ray-finned Fish	Ray-finned Fish	Misgurnus_anguillicaudatus_associated	Misgurnus_anguillicaudatus_associated	DRR319698	2021-10-03 12:55:57	2021-10-02 12:04:35	21140078	6342023400	21140078	300	2652		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/DRR000/319/DRR319698/DRR319698.lite.1	DRX309046	MOS2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	DRP007725	PRJDB12350		768718	DRS205158	SAMD00406526	simple	75329	Misgurnus anguillicaudatus	SAMD00406526							no					UT-AQUA	DRA012772		public	CE2C5A9309FA6B9402C0228B5C8F64E5	EAD8A6C256F47FB9D38C0C8BF5230870
SRR25737668_153243_	2119	1000	0.147193962	TRUE	5.683099672	113	5.609502691	36.64864865	Podarcis_muralis_associated	novel	Reptile	Reptile	Podarcis_muralis_associated	Podarcis_muralis_associated	SRR25737668	2023-09-08 00:01:18	2023-08-23 04:49:15	81454481	24436344300	81454481	300	7360		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR025/25737/SRR25737668/SRR25737668.lite.1	SRX21461148	SX41	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP456582	PRJNA1008404		1008404	SRS18696729	SAMN37118857	simple	64176	Podarcis muralis	SX41					male		no					LUND UNIVERSITY	SRA1697861		public	498812B71F19AF1D7D4E681986240B2B	20CC402BB58DF113D028D32465318299
SRR7802420Score_649.451_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR4075526_1936_	1622	503	1.344286647	TRUE	6.240717411	747	5.568574088	242.2702703	Horse_associated	novel	Equine	Equine	Horse_associated	Horse_associated	SRR4075526	2017-02-07 10:30:04	2016-08-28 00:19:54	24375673	7312701900	24375673	300	2656		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR004/075/SRR4075526/SRR4075526.sralite.1	SRX2059079	NM21-3	WGS	DNase	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP083102	PRJNA340315		340315	SRS1651040	SAMN05712401	simple	1154581	food fermentation metagenome	NM21-3							no					IMAU	SRA456257		public	A23C488A7D06795C98E841686F0D7D8F	5B0223C54ACD42F59170E0C2BDD8B924
SRR4201715_304_	1848	721	0.175328667	TRUE	6.030617875	305	5.942953542	98.91891892	Molossus_molossus_associated	novel	Bat	Bat	Molossus_molossus_associated	Molossus_molossus_associated	SRR4201715	2017-12-15 00:03:52	2016-09-08 17:48:23	7800358	4364742668	7800358	559	2448		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/201/SRR4201715.sralite.1	SRX2148130	MU_F	WGA	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP087619	PRJNA341472	2	341472	SRS1679309	SAMN05725475	simple	1070528	viral metagenome	MU_F							no					INSTITUT PASTEUR DE LA GUYANE	SRA464957		public	1D470C15402B462EA0D681536FC17C39	9A682926C6B4589E32FADD4466658E87
SRR18400216_50961_	1283	147	0.142099091	TRUE	6.101114136	788	6.030064591	255.5675676	Canis_familiaris_associated	novel	Canine	Canine	Canis_familiaris_associated	Canis_familiaris_associated	SRR18400216	2023-01-01 00:04:45	2022-03-21 18:51:47	9121603	2638132558	9121603	289	872		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18400/SRR18400216/SRR18400216.lite.1	SRX14533887	321e5efc-b3d3-430e-bf7f-deb11aa262dd	WGS	other	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365116	PRJNA800779		800779	SRS12330997	SAMN25331356	simple	9615	Canis lupus familiaris	31020061515487					female		no					DAP	SRA1389116		public	22CA3AD3A0812D7EF5F21F5272791069	AE4B53513DB27EA1DBEE806643E3F694
SRR18400698_20537_	1293	159	0.10548865	TRUE	6.238120425	777	6.185376099	252	Canis_familiaris_associated	novel	Canine	Canine	Canis_familiaris_associated	Canis_familiaris_associated	SRR18400698	2023-01-01 00:04:52	2022-03-21 20:31:29	10565076	3190652952	10565076	302	1196		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18400/SRR18400698/SRR18400698.lite.1	SRX14534405	bae78b9b-bf50-4170-be0f-919e780bccc0	WGS	other	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365116	PRJNA800779		800779	SRS12331515	SAMN25330930	simple	9615	Canis lupus familiaris	31001712013449					female		no					DAP	SRA1389116		public	4541BC3D089CBD23BBD9014D1CC50AC7	E567BD975108210EDCC374A1CD42D118
SRR24963462_472035_	1766	643	0.37716808	TRUE	5.752937027	628	5.564352987	203.6756757	Bovine_associated	novel	Bovine	Bovine	Bovine_associated	Bovine_associated	SRR24963462	2023-07-10 00:11:21	2023-06-19 22:32:59	32104754	9695635708	32104754	302	3040		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24963/SRR24963462/SRR24963462.lite.1	SRX20721368	USDA1920	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP444541	PRJNA984925		984925	SRS18012727	SAMN35783580	simple	1218275	bovine metagenome	USDA1920							no					UNIVERSITY OF MINNESOTA	SRA1658220		public	E2AEBD8A868AAA8E9944CE0EEF3A1B9E	C90D7E78357024CCA8E4E9C39658258D
SRR24956270_4526557_	2058	939	0.54589461	TRUE	5.225031831	172	4.952084525	55.78378378	Bovine_associated	novel	Bovine	Bovine	Bovine_associated	Bovine_associated	SRR24956270	2023-07-10 00:11:15	2023-06-18 14:10:04	37830322	11424757244	37830322	302	3555		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24956/SRR24956270/SRR24956270.lite.1	SRX20714298	USDA460	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP444541	PRJNA984925		984925	SRS18019070	SAMN35783775	simple	1218275	bovine metagenome	USDA460							no					UNIVERSITY OF MINNESOTA	SRA1657809		public	CEA43174E90E0BDC9FE2C241489D11C1	5432E5874DB1271AF021A8D998A4ECB6
SRR11743604_76211_	2158	1048	0.999619823	TRUE	4.462917684	65	3.963107773	21.08108108	Malapterurus_electricus_associated	novel	Ray-finned Fish	Ray-finned Fish	Malapterurus_electricus_associated	Malapterurus_electricus_associated	SRR11743604	2021-06-30 00:32:55	2020-05-09 04:45:04	24019721	7205916300	24019721	300	2160		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR011/11743/SRR11743604/SRR11743604.lite.1	SRX8297022	repeat1_Malapterurus_electricus_gill	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP260531	PRJNA592730		592730	SRS6617813	SAMN13530295	simple	337630	Malapterurus electricus	The gill of Malapterurus electricus					not collected		no					CENTER FOR ECOLOGICAL AND ENVIRONMENTAL SCIENCES	SRA1073650		public	36BAA4C49BCE026605D380A4A78C5BAE	7006A7629E7F131C1A32B1C8A96A3EA9
SRR20028133_10902_	1487	350	0.236152602	TRUE	6.469133976	1003	6.351057675	325.2972973	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR20028133	2022-11-10 17:06:38	2022-07-07 18:14:04	12563805	3129684911	12563805	249	1200		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR020/20028/SRR20028133/SRR20028133.lite.1	SRX16066567	011_T3_Acne	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP385369	PRJNA856701	3	856701	SRS13744033	SAMN29584259	simple	256318	metagenome	011_T3_Acne							no					PENN STATE COLLEGE OF MEDICINE	SRA1450972		public	A04F0702B3480826E8CFAC9E967072B7	035677C9C48D21AFF786AAAF7F57B532
SRR21770678_48369_	1252	122	0.107370819	TRUE	5.613769795	475	5.560084386	154.0540541	Canis_familiaris_associated	novel	Canine	Canine	Canis_familiaris_associated	Canis_familiaris_associated	SRR21770678	2023-01-01 00:09:19	2022-10-02 06:19:52	8994622	2716375844	8994622	302	1031		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21770/SRR21770678/SRR21770678.lite.1	SRX17765683	05c62960-8870-4784-8b69-fc0497fd7dd6	WGS	other	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365116	PRJNA800779		800779	SRS15292981	SAMN25333901	simple	9615	Canis lupus familiaris	31001712013889					female		no					DAP	SRA1395775		public	169FB6473986C6B47BAED44D76891973	184FF000DD7982884EA087493E7E478A
SRR15899493_12438_	1519	378	0.0792087	TRUE	6.413571898	912	6.373967548	295.7837838	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR15899493	2021-09-15 06:48:26	2021-09-14 22:48:39	14766401	4038908930	14766401	273	1339		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15899/SRR15899493/SRR15899493.lite.1	SRX12190070	LKMN002-3-01_S204	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP337076	PRJNA763232		763232	SRS10167908	SAMN21436447	simple	539655	human skin metagenome	LKMN002-3-01_S204							no					UNIVERSITY OF WISCONSIN - MADISON	SRA1294629		public	04FC3198DFF83AE3D24F29699810A8ED	5A3830CE9741C667BE7DDDDFA3DF0213
SRR19145070_36999_	1471	332	0.016906789	TRUE	6.679895086	1046	6.671441691	339.2432432	Human_associated	novel	Human	Human	Human_associated	Human_associated	SRR19145070	2023-05-18 09:49:07	2022-05-09 11:58:14	2383457	703871557	2383457	295	295		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19145/SRR19145070/SRR19145070.lite.1	SRX15211853	314	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP374337	PRJNA836336	3	836336	SRS12949455	SAMN28157674	simple	408170	human gut metagenome	V170254.03212017							no					UNIVERSITY OF CALIFORNIA LOS ANGELES	SRA1417233		public	4C5CDD3D6BFDE1629A75444A4591F8A4	15D20AEAC4A9A1581A5E7B38472C8082
ERR4982086_9616_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR27078515Score_646.195_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
